gender;age;person;became_member_on;income;total_amount;total_rewarded;transactions_num;offers_received;offers_viewed;offers_completed;bogo_received;bogo_viewed;bogo_completed;discount_received;discount_viewed;discount_completed;informational_received;informational_viewed;total_bogo;total_discount;avg_order_size;avg_reward_size;avg_bogo_size;avg_discount_size;offers_rr;offers_cvr;bogo_rr;bogo_cvr;discount_rr;discount_cvr;informational_rr
M;61.0;db9201c63453452786af3ff92cf89e4d;2015;81000.0;30.8;10.0;2;3.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;15.4;10.0;10.0;0.0;33.33;100.0;50.0;100.0;0.0;0.0;0.0
M;67.0;708e0932c3044c04b2b273f6a49f4e08;2015;68000.0;47.75000000000001;8.0;14;4.0;3.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;8.0;3.41;4.0;0.0;4.0;75.0;66.67;50.0;0.0;100.0;100.0;0.0
M;20.0;3aa26d03b7d143fca0bce655ee4937c0;2018;63000.0;16.48;0.0;3;2.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.49;0.0;0.0;0.0;100.0;0.0;100.0;0.0;0.0;0.0;0.0
M;25.0;3b6a6519f1454fb88f32e3693c420739;2016;48000.0;119.88999999999999;3.0;10;6.0;5.0;1.0;2.0;1.0;0.0;3.0;3.0;1.0;1.0;1.0;0.0;3.0;11.99;3.0;0.0;3.0;83.33;20.0;50.0;0.0;100.0;33.33;100.0
F;23.0;daa056c77f7447e8a0449504b0b8b4f7;2016;44000.0;123.32;3.0;12;6.0;4.0;1.0;1.0;0.0;0.0;3.0;3.0;1.0;2.0;1.0;0.0;3.0;10.28;3.0;0.0;3.0;66.67;25.0;0.0;0.0;100.0;33.33;50.0
M;59.0;664cdcbcc8b442078bcedac94dc227bb;2017;64000.0;201.13000000000002;2.0;12;4.0;3.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;16.76;2.0;0.0;2.0;75.0;33.33;50.0;0.0;100.0;100.0;100.0
F;63.0;7bd5eb568781460c9d49a2a3e3e59494;2017;45000.0;80.33;3.0;7;4.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;3.0;11.48;3.0;0.0;3.0;50.0;50.0;0.0;0.0;33.33;100.0;100.0
F;40.0;47f266d632c242cda245628afff06cbf;2018;49000.0;158.86;17.0;12;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0;0.0;0.0;15.0;2.0;13.24;5.67;7.5;2.0;100.0;75.0;100.0;100.0;100.0;50.0;0.0
;;1d4bff5c11bc4b51bb6c8d686b9135e6;2017;;12.620000000000001;0.0;4;6.0;6.0;0.0;4.0;4.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.16;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;34.0;46bf4e6285494863808969a127d66138;2015;33000.0;122.05;17.0;16;4.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;15.0;2.0;7.63;5.67;7.5;2.0;75.0;100.0;66.67;100.0;100.0;100.0;0.0
M;35.0;df893f66c0bc47d288e62f4836925e4a;2014;34000.0;46.07000000000001;3.0;21;5.0;3.0;1.0;2.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;2.19;3.0;0.0;3.0;60.0;33.33;100.0;0.0;50.0;100.0;0.0
M;45.0;6c7eda4aff42485d8a6c4868c0739857;2017;69000.0;202.31000000000003;6.0;11;5.0;5.0;3.0;2.0;2.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;6.0;18.39;2.0;0.0;2.0;100.0;60.0;100.0;0.0;100.0;100.0;0.0
F;61.0;120a5a55d3d9498294bfb5b892179f95;2016;58000.0;47.699999999999996;0.0;16;5.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;2.0;0.0;0.0;2.98;0.0;0.0;0.0;60.0;0.0;0.0;0.0;50.0;0.0;66.67
M;44.0;20e6b5b7907a41d589576012963bde5d;2016;56000.0;149.23999999999998;15.0;10;4.0;4.0;2.0;3.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;15.0;0.0;14.92;7.5;7.5;0.0;100.0;50.0;100.0;66.67;0.0;0.0;100.0
F;67.0;71d3c278485543f4a7e4f5581f4414e5;2018;71000.0;150.49;10.0;6;5.0;4.0;1.0;1.0;1.0;1.0;3.0;2.0;0.0;1.0;1.0;10.0;0.0;25.08;10.0;10.0;0.0;80.0;25.0;100.0;100.0;66.67;0.0;100.0
M;24.0;0def8320fc9e4ec1a74e75bd3e1a993f;2017;57000.0;20.450000000000003;0.0;8;6.0;3.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.56;0.0;0.0;0.0;50.0;0.0;75.0;0.0;0.0;0.0;0.0
M;42.0;31059a17549d4229b8418b785bb65ce7;2016;51000.0;211.24000000000004;24.0;19;6.0;6.0;4.0;4.0;4.0;2.0;2.0;2.0;2.0;0.0;0.0;20.0;4.0;11.12;6.0;10.0;2.0;100.0;66.67;100.0;50.0;100.0;100.0;0.0
M;48.0;9729bb96b9f540cdaeca72e11f63dba1;2015;33000.0;26.959999999999997;0.0;9;4.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;25.0;0.0;50.0;0.0;0.0;0.0;0.0
M;36.0;f83a0ca17ca64bb38151a78155e123d5;2017;69000.0;16.549999999999997;0.0;6;5.0;3.0;0.0;3.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.76;0.0;0.0;0.0;60.0;0.0;66.67;0.0;100.0;0.0;0.0
M;18.0;5d212c185b63411faff45618e357ac9b;2018;47000.0;21.729999999999997;8.0;10;5.0;5.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;5.0;3.0;2.17;4.0;5.0;3.0;100.0;40.0;100.0;50.0;100.0;50.0;100.0
M;21.0;44a49d74b66041c397dc80b225a7ddad;2017;43000.0;27.95;2.0;7;5.0;4.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;1.0;0.0;2.0;3.99;2.0;0.0;2.0;80.0;25.0;0.0;0.0;100.0;33.33;50.0
M;51.0;18dc0436a2e546cb86fb4be6783ba79d;2014;35000.0;41.71999999999999;0.0;21;4.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.99;0.0;0.0;0.0;50.0;0.0;100.0;0.0;50.0;0.0;0.0
M;71.0;7b4acaf2040e4c9baacc4ec45f47091f;2017;46000.0;7.76;0.0;4;6.0;4.0;0.0;4.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.94;0.0;0.0;0.0;66.67;0.0;100.0;0.0;0.0;0.0;0.0
F;56.0;b870216e369b408a899f98d9b3f6058f;2016;91000.0;153.60999999999999;8.0;6;6.0;6.0;2.0;4.0;4.0;1.0;2.0;2.0;1.0;0.0;0.0;5.0;3.0;25.6;4.0;5.0;3.0;100.0;33.33;100.0;25.0;100.0;50.0;0.0
F;66.0;c488db98e347415ebfdc497260230031;2015;69000.0;288.78;0.0;18;3.0;3.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;16.04;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;25.0;0ac4004c9f854997b8c9697dc9bbdd8f;2017;40000.0;102.08;5.0;10;5.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;5.0;10.21;5.0;0.0;5.0;60.0;33.33;100.0;0.0;33.33;100.0;100.0
M;66.0;bcbd951fa30e4b22a3683e7a3e211f98;2018;70000.0;105.88999999999999;8.0;6;6.0;4.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;5.0;3.0;17.65;4.0;5.0;3.0;66.67;50.0;50.0;100.0;66.67;50.0;100.0
;;fa0441a827ee4834aac5d92d4fc1ff94;2018;;6.970000000000001;0.0;4;6.0;2.0;0.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.74;0.0;0.0;0.0;33.33;0.0;25.0;0.0;100.0;0.0;0.0
M;51.0;6cfbe26d81d54108acb5061fbe1c867e;2017;37000.0;92.61999999999999;2.0;8;5.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;2.0;11.58;2.0;0.0;2.0;60.0;33.33;100.0;0.0;33.33;100.0;100.0
M;58.0;edcf3cb99c034cdf8878e7268084db9a;2018;90000.0;76.74;0.0;3;5.0;5.0;0.0;2.0;2.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;25.58;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;56.0;f4a11bc75a014ad9996a79170fb59ec9;2017;59000.0;26.6;3.0;2;6.0;6.0;1.0;2.0;2.0;0.0;3.0;3.0;1.0;1.0;1.0;0.0;3.0;13.3;3.0;0.0;3.0;100.0;16.67;100.0;0.0;100.0;33.33;100.0
F;66.0;4f499c198dc2449fb30e7cb82af2ea42;2017;75000.0;120.13999999999999;3.0;7;4.0;3.0;1.0;1.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;3.0;17.16;3.0;0.0;3.0;75.0;33.33;100.0;0.0;66.67;50.0;0.0
M;24.0;78bb7e19ab9b42b09d3744089d2b6a32;2018;50000.0;7.89;0.0;3;4.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.63;0.0;0.0;0.0;75.0;0.0;66.67;0.0;0.0;0.0;100.0
M;63.0;b2013e977b734663b47883cfdd0bdebf;2018;44000.0;35.61;5.0;8;5.0;4.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;3.0;2.0;5.0;0.0;4.45;5.0;5.0;0.0;80.0;25.0;100.0;50.0;0.0;0.0;66.67
M;44.0;e590c974d8274f89a02fecaa11b6670b;2018;41000.0;14.790000000000001;2.0;3;4.0;3.0;1.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;4.93;2.0;0.0;2.0;75.0;33.33;100.0;0.0;50.0;100.0;0.0
M;50.0;4987202c490a4c5b8c4fe1387dd6e888;2014;37000.0;7.16;0.0;3;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.39;0.0;0.0;0.0;33.33;0.0;0.0;0.0;0.0;0.0;100.0
;;acbf2ca8dbda4fa2a987c1414c2ae23e;2017;;10.45;0.0;3;4.0;4.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.48;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;41.0;2eac364f988e474ba0a4fd9b905ee220;2017;80000.0;47.5;3.0;2;6.0;5.0;1.0;4.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;3.0;23.75;3.0;0.0;3.0;83.33;20.0;100.0;0.0;100.0;100.0;0.0
F;60.0;c2bc9cc1972345da8d1ac71c83ae4b23;2018;96000.0;101.75;0.0;4;3.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;25.44;0.0;0.0;0.0;33.33;0.0;0.0;0.0;100.0;0.0;0.0
M;70.0;416454937dd042e7b7b74b99535a74f4;2014;36000.0;77.48;5.0;21;5.0;4.0;2.0;1.0;1.0;0.0;4.0;3.0;2.0;0.0;0.0;0.0;5.0;3.69;2.5;0.0;2.5;80.0;50.0;100.0;0.0;75.0;66.67;0.0
;;1b72ba4f73a54e6382f1a5eab5342bdc;2018;;14.950000000000001;0.0;4;5.0;5.0;0.0;4.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.74;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;42.0;b0e48cab3d794637b8f9209090989e92;2017;68000.0;268.26000000000005;40.0;15;5.0;5.0;4.0;5.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;17.88;10.0;10.0;0.0;100.0;80.0;100.0;80.0;0.0;0.0;0.0
F;21.0;45da79fb1a6040c0864e788ddce7af10;2016;70000.0;414.24;4.0;22;5.0;5.0;2.0;2.0;2.0;0.0;3.0;3.0;2.0;0.0;0.0;0.0;4.0;18.83;2.0;0.0;2.0;100.0;40.0;100.0;0.0;100.0;66.67;0.0
F;59.0;1cf4f9506adb416c8d5baf81349fe4bc;2016;92000.0;261.48;12.0;11;4.0;3.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;10.0;2.0;23.77;6.0;10.0;2.0;75.0;66.67;100.0;50.0;50.0;100.0;0.0
M;44.0;53e8bb88915e405db140e25ae136bf1d;2017;58000.0;95.80999999999999;5.0;7;6.0;4.0;1.0;2.0;2.0;1.0;3.0;1.0;0.0;1.0;1.0;5.0;0.0;13.69;5.0;5.0;0.0;66.67;25.0;100.0;50.0;33.33;0.0;100.0
F;51.0;970d7af2030742f2a098184bea0da030;2015;76000.0;173.45000000000002;10.0;8;5.0;4.0;2.0;3.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;5.0;5.0;21.68;5.0;5.0;5.0;80.0;50.0;100.0;33.33;50.0;100.0;0.0
M;93.0;8b6427bb8a2a423f92aeb27e22345449;2015;57000.0;63.169999999999995;3.0;19;6.0;3.0;1.0;2.0;2.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;3.0;3.32;3.0;0.0;3.0;50.0;33.33;100.0;0.0;25.0;100.0;0.0
F;73.0;b8a0e096e34e4281baebc5aead2de945;2018;61000.0;43.72;4.0;3;5.0;5.0;2.0;3.0;3.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;4.0;14.57;2.0;0.0;2.0;100.0;40.0;100.0;0.0;100.0;100.0;0.0
F;23.0;c8bd3632ce7b4f8f8ea2c10a8bd2c25c;2017;46000.0;261.02000000000004;0.0;21;6.0;4.0;0.0;1.0;1.0;0.0;4.0;2.0;0.0;1.0;1.0;0.0;0.0;12.43;0.0;0.0;0.0;66.67;0.0;100.0;0.0;50.0;0.0;100.0
F;56.0;76f2d0fd5c084f6e9ef847c096225fcf;2015;82000.0;146.97;3.0;6;2.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0;24.5;3.0;0.0;3.0;50.0;100.0;0.0;0.0;50.0;100.0;0.0
M;37.0;106ebd92bff94148b4948f52079e87dc;2017;32000.0;20.27;0.0;10;5.0;4.0;0.0;4.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.03;0.0;0.0;0.0;80.0;0.0;75.0;0.0;100.0;0.0;0.0
F;51.0;836abcc3e924415489c548e63d274fa4;2018;62000.0;0.0;0.0;0;5.0;3.0;0.0;2.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;100.0;0.0;33.33;0.0;0.0
F;21.0;fbf945cf7c8d443ca2bbef68fdf3b248;2017;51000.0;88.83;2.0;24;3.0;3.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;3.7;2.0;0.0;2.0;100.0;33.33;100.0;0.0;100.0;100.0;0.0
;;b04ad520e0034a90b22692a292b2418c;2018;;10.41;0.0;5;4.0;4.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;51.0;b0df19319fa442de9dd18e0e52236bb0;2017;74000.0;32.690000000000005;2.0;8;4.0;4.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;2.0;0.0;2.0;4.09;2.0;0.0;2.0;100.0;25.0;0.0;0.0;100.0;50.0;100.0
F;47.0;33f94bb3043b445aaf283946b4b5f3a1;2017;37000.0;72.72;5.0;8;4.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;5.0;9.09;5.0;0.0;5.0;50.0;50.0;100.0;0.0;50.0;100.0;0.0
;;65735fb268014e03be9fd6527140e971;2015;;28.85;5.0;11;5.0;5.0;1.0;4.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;2.62;5.0;5.0;0.0;100.0;20.0;100.0;25.0;0.0;0.0;100.0
M;97.0;32e59b6fff2f4343936b29dff4703a89;2018;40000.0;7.359999999999999;0.0;6;4.0;3.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.23;0.0;0.0;0.0;75.0;0.0;0.0;0.0;100.0;0.0;0.0
;;31eabd0ca6dd480c85dbdcd71dddff38;2016;;17.490000000000002;0.0;7;5.0;4.0;0.0;4.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;80.0;0.0;100.0;0.0;0.0;0.0;0.0
F;60.0;3bb72efdf482469ca06f1fee368c4897;2016;83000.0;283.09999999999997;15.0;15;5.0;5.0;2.0;4.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;15.0;0.0;18.87;7.5;7.5;0.0;100.0;40.0;100.0;50.0;100.0;0.0;0.0
F;57.0;5abdf66930f3406d9fe2dbb72f175ed3;2017;62000.0;0.0;0.0;0;5.0;4.0;0.0;3.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;66.67;0.0;100.0;0.0;0.0
F;64.0;e67ada5fe1e240879e7a104257b196f8;2017;40000.0;69.38999999999997;7.0;17;5.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;0.0;5.0;2.0;4.08;3.5;5.0;2.0;60.0;66.67;100.0;50.0;100.0;100.0;0.0
F;58.0;6315392db2274a1f89ad516e9071bce0;2018;93000.0;113.53999999999999;5.0;4;5.0;3.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;5.0;0.0;28.38;5.0;5.0;0.0;60.0;33.33;100.0;50.0;0.0;0.0;33.33
M;26.0;7afd804bab1a4408868bb5f493169e48;2016;63000.0;122.64000000000001;0.0;6;4.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;20.44;0.0;0.0;0.0;25.0;0.0;100.0;0.0;0.0;0.0;0.0
M;53.0;55c6fbd642b748a395bf83c8dec3f684;2017;55000.0;221.08;0.0;13;5.0;5.0;0.0;4.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;17.01;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;56.0;395d93dc9b9d4cb7bce9901fa07f27ec;2014;75000.0;50.5;5.0;14;4.0;2.0;2.0;0.0;0.0;0.0;3.0;2.0;2.0;1.0;0.0;0.0;5.0;3.61;2.5;0.0;2.5;50.0;100.0;0.0;0.0;66.67;100.0;0.0
F;29.0;c38c65f6837d42d8a2c15a2acbc15366;2018;32000.0;21.31;3.0;8;4.0;3.0;1.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0;2.66;3.0;0.0;3.0;75.0;33.33;100.0;0.0;50.0;100.0;0.0
F;47.0;6e23a5486c6f424ba3ea13019f6a5806;2018;93000.0;302.37;13.0;11;5.0;5.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;10.0;3.0;27.49;6.5;10.0;3.0;100.0;40.0;100.0;50.0;100.0;100.0;100.0
F;74.0;359aa75bac3e4b15b0df6b1ade7f08a6;2018;67000.0;12.470000000000002;0.0;5;6.0;6.0;0.0;3.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.49;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;75.0;3d6838fcab094b999a032af69d635f89;2016;79000.0;173.04;6.0;8;5.0;3.0;2.0;0.0;0.0;0.0;4.0;2.0;2.0;1.0;1.0;0.0;6.0;21.63;3.0;0.0;3.0;60.0;66.67;0.0;0.0;50.0;100.0;100.0
M;59.0;c836ae4ca1cf403785b879c7b3372eab;2017;67000.0;18.830000000000002;3.0;5;4.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;3.77;3.0;0.0;3.0;50.0;50.0;100.0;0.0;50.0;100.0;0.0
M;65.0;54dedf2f67614b3b801a67cde46c8ea7;2016;106000.0;208.62;22.0;8;6.0;3.0;3.0;4.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;20.0;2.0;26.08;7.33;10.0;2.0;50.0;100.0;50.0;100.0;50.0;100.0;0.0
M;54.0;1a3e35ba8cd34e9286af057604fd410a;2016;109000.0;293.56999999999994;10.0;11;4.0;4.0;2.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;10.0;0.0;26.69;5.0;5.0;0.0;100.0;50.0;100.0;66.67;100.0;0.0;0.0
F;60.0;943eba7452dc43b985461489427c8bba;2013;57000.0;32.88;5.0;10;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;3.29;5.0;5.0;0.0;25.0;100.0;100.0;100.0;0.0;0.0;0.0
F;55.0;df21032020524a05861095e57efcab46;2017;75000.0;55.4;7.0;4;5.0;5.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;5.0;2.0;13.85;3.5;5.0;2.0;100.0;40.0;100.0;100.0;100.0;50.0;100.0
M;54.0;29326f9f93194d8fb98d4d60532b9056;2016;61000.0;80.79;2.0;5;2.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;16.16;2.0;0.0;2.0;100.0;50.0;0.0;0.0;100.0;100.0;100.0
M;85.0;1f88b300c65e42e382aee3b6fef0dc9a;2016;75000.0;45.650000000000006;5.0;15;5.0;3.0;1.0;3.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;3.04;5.0;5.0;0.0;60.0;33.33;100.0;33.33;0.0;0.0;0.0
M;47.0;edde99158465417b8bdbeb5b351ff6cc;2018;43000.0;17.34;0.0;6;5.0;2.0;0.0;2.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.89;0.0;0.0;0.0;40.0;0.0;50.0;0.0;33.33;0.0;0.0
M;66.0;e16d5add92b44f9db7aaead5e77f1bb5;2016;54000.0;260.01;10.0;15;6.0;5.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;2.0;1.0;10.0;0.0;17.33;10.0;10.0;0.0;83.33;20.0;100.0;50.0;100.0;0.0;50.0
;;1820183da493419599d98809e3308bae;2018;;13.440000000000001;0.0;3;4.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4.48;0.0;0.0;0.0;75.0;0.0;100.0;0.0;100.0;0.0;0.0
F;49.0;f3d5c65a17e74ca2b019fe0b85d24f46;2018;73000.0;20.729999999999997;0.0;2;4.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;10.36;0.0;0.0;0.0;50.0;0.0;100.0;0.0;50.0;0.0;0.0
;;c18ee5e404f04774a732fdeb41e2f372;2018;;3.63;0.0;4;3.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.91;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;100.0
M;19.0;89c440131f9347a1910d940e46cb4056;2018;44000.0;24.02;3.0;7;5.0;3.0;1.0;2.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;3.0;3.43;3.0;0.0;3.0;60.0;33.33;50.0;0.0;66.67;50.0;0.0
F;76.0;cb92a8c166ee4fc3a3eeb06bdd6ac465;2017;115000.0;154.25;22.0;6;5.0;5.0;3.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;20.0;2.0;25.71;7.33;10.0;2.0;100.0;60.0;100.0;100.0;100.0;50.0;100.0
M;40.0;7127e3ab3285454d8c8c512cbf1d4ad1;2014;67000.0;141.25;7.0;7;6.0;4.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;4.0;2.0;0.0;7.0;20.18;3.5;0.0;3.5;66.67;50.0;0.0;0.0;100.0;100.0;50.0
M;89.0;d162eae1102148a9883683a11f4f05f4;2018;80000.0;163.13;0.0;7;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;23.3;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;100.0
F;88.0;72412f41d944472dbba2183ae9af8a8e;2016;105000.0;209.71;8.0;8;5.0;4.0;3.0;0.0;0.0;0.0;5.0;4.0;3.0;0.0;0.0;0.0;8.0;26.21;2.67;0.0;2.67;80.0;75.0;0.0;0.0;80.0;75.0;0.0
M;59.0;f9c27f6e2fe2441e97db37db2ba3cc17;2017;50000.0;112.92000000000002;15.0;10;6.0;5.0;4.0;2.0;2.0;1.0;3.0;3.0;3.0;1.0;0.0;5.0;10.0;11.29;3.75;5.0;3.33;83.33;80.0;100.0;50.0;100.0;100.0;0.0
M;27.0;5bd7a2745d0641d89d174521080558eb;2015;39000.0;24.120000000000005;0.0;11;3.0;2.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.19;0.0;0.0;0.0;66.67;0.0;50.0;0.0;100.0;0.0;0.0
;;3a793ab870584ccaad845cd2c07db3a5;2017;;29.82;10.0;5;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;5.96;10.0;10.0;0.0;50.0;100.0;100.0;100.0;0.0;0.0;0.0
F;67.0;06476b6b8d2a46a4a6a010ad0bb41698;2016;111000.0;223.52000000000004;20.0;8;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;20.0;0.0;27.94;10.0;10.0;0.0;100.0;50.0;100.0;100.0;100.0;0.0;0.0
;;d00beaf31d7d4811a9f9be1556c2070d;2016;;17.72;0.0;4;4.0;2.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;4.43;0.0;0.0;0.0;50.0;0.0;50.0;0.0;100.0;0.0;0.0
M;55.0;40e6454455f941338a10f99206e0ff0d;2018;56000.0;0.0;0.0;0;6.0;6.0;0.0;3.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;43.0;8db03c98a26844ac9b4123910cb6641a;2018;56000.0;8.74;0.0;4;4.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;2.18;0.0;0.0;0.0;50.0;0.0;0.0;0.0;50.0;0.0;50.0
M;62.0;f709aca8c4e54792b438caddff279fe5;2015;113000.0;897.77;17.0;9;5.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;15.0;2.0;99.75;5.67;7.5;2.0;60.0;100.0;66.67;100.0;50.0;100.0;0.0
;;4eca422e157f4ad28187fb8e7a7a5bf1;2017;;9.73;0.0;4;5.0;5.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;2.0;2.0;0.0;0.0;2.43;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;100.0
